spectrum_id,sample_id,validation_fold,l0_required,canonical_topology,voltage,time,manual_fmin,manual_fmax,predicted_fmin,predicted_fmax
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::13",140,129,True,ONE_PROCESS,1.5998826196969698,5201.434289604276,15.0,10002.2,1.3773239318010495,9406.6486295679
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::14",140,129,True,ONE_PROCESS,1.6198507954545456,5295.308952479244,10.0,10002.2,1.4317688728064544,9315.677211755745
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::15",140,129,True,TWO_PROCESS,1.6398812621212122,5389.428701444731,2.0,10002.2,1.1244129780527072,9273.111709683146
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::16",140,129,True,TWO_PROCESS,1.3594975636363635,23922.04500889555,10.0,4670.52,2.9752374864419053,6315.961130252826
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::17",140,129,True,TWO_PROCESS,1.3795385424242423,24022.202958770788,10.0,4006.15,2.92482503382238,6546.018694844758
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::18",140,129,True,TWO_PROCESS,1.3995793242424241,24122.896527166,0.500352,4006.15,2.271326069685891,8374.04424807843
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::19",140,129,True,ONE_PROCESS,1.4196021939393937,24223.834486801094,0.500352,3441.1,2.622130816366884,5032.096105302664
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::20",140,129,True,ONE_PROCESS,1.439631559090909,24324.983242732276,0.500352,1607.57,2.784034916503791,6535.644876348329
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::21",140,129,True,ONE_PROCESS,1.4596429015151515,24428.18553435937,0.500352,4670.52,2.215566891473059,6269.177876483975
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::22",140,129,True,ONE_PROCESS,1.4796417560606059,24533.34405027817,4.0,4006.15,3.802147758030936,6679.878345786185
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::23",140,129,True,ONE_PROCESS,1.499690768181818,24637.57467549999,4.0,4006.15,4.211220153829912,6787.783198416112
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::24",140,129,True,ONE_PROCESS,1.5197190166666665,24738.28313928013,4.0,4006.15,2.230677210021586,8385.962944298748
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::27",140,129,True,ONE_PROCESS,1.5797032863636362,25032.23193204155,1.0,10002.2,2.0737676629348605,9640.65770911496
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::28",140,129,True,ONE_PROCESS,1.5997639636363639,25125.838311348634,10.0,10002.2,1.724375884747066,9651.602087585305
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::29",140,129,True,TWO_PROCESS,1.6196898666666668,25219.833185588104,3.0,10002.2,1.7059288911496169,9530.961742467623
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::30",140,129,True,TWO_PROCESS,1.6397100772727276,25313.736184389752,2.0,10002.2,1.3791613732926586,9311.734659583628
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::31",140,129,True,TWO_PROCESS,1.359491037878788,44077.93486167704,10.0,5435.93,3.1234696099922115,6022.571591346026
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::32",140,129,True,TWO_PROCESS,1.379539893939394,44180.8385504696,10.0,4670.52,2.9384221576413214,6266.039768545074
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::33",140,129,True,ONE_PROCESS,1.399545637878788,44282.19741999859,5.0,4006.15,2.5173327896271016,7402.985224297436
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::34",140,129,True,ONE_PROCESS,1.4195295212121213,44384.18711421547,0.500352,4670.52,2.786606199850148,5504.061444131459
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::35",140,129,True,ONE_PROCESS,1.439544759090909,44486.620097878484,0.500352,3441.1,2.587428723938041,6727.30931661228
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::36",140,129,True,TWO_PROCESS,1.459568265151515,44587.08428199643,0.500352,5435.93,2.003813712395796,5938.188870170947
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::37",140,129,True,ONE_PROCESS,1.4795590999999997,44689.35709889502,4.0,4006.15,3.5328802286220347,6508.7194101752
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::38",140,129,True,ONE_PROCESS,1.499605209090909,44792.673393100245,4.0,4670.52,4.6906370405744005,5582.011822133471
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::39",140,129,True,ONE_PROCESS,1.519626456060606,44891.43530699115,4.0,4670.52,2.1664301332878617,8453.400622908683
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::42",140,129,True,TWO_PROCESS,1.5796222030303029,45185.08068947942,1.0,10002.2,1.6936635564758984,9449.255424360586
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::43",140,129,True,TWO_PROCESS,1.5996540636363639,45278.39836392197,3.0,10002.2,2.1430698715776786,9663.356000313091
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::44",140,129,True,TWO_PROCESS,1.6196114636363637,45371.836490005764,3.0,10002.2,1.8961520226973307,9645.016822232925
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day1_procedure1_05_PEIS_C01.mpt::working::working::45",140,129,True,TWO_PROCESS,1.6396618409090906,45465.04042262725,2.0,10002.2,1.3398750767886316,9490.484260650468
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::1",140,129,True,ONE_PROCESS,1.3597020060606062,4891.453802802631,10.0,5435.9331,3.939417743782974,4570.707239680917
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::2",140,129,True,ONE_PROCESS,1.3797093303030303,4996.99874065493,10.0,5435.93,3.613553946899488,4958.176842728236
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::3",140,129,True,ONE_PROCESS,1.399713337878788,5103.90729797281,0.500352,4670.52,3.005866350046651,6036.264736423649
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::4",140,129,True,ONE_PROCESS,1.4197074515151515,5210.514189901016,0.500352,4670.52,3.3454864986277304,5047.346360122982
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::5",140,129,True,TWO_PROCESS,1.4397119833333332,5315.020606959752,0.500352,5435.93,3.3512996977867267,5650.049706199578
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::6",140,129,True,TWO_PROCESS,1.4597177484848485,5416.00657821249,0.500352,5435.93,0.8212360274238327,5231.63100297396
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::7",140,129,True,ONE_PROCESS,1.4796843742424244,5517.0975259663755,4.0,3441.1,3.606604447001384,5788.074631346108
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::8",140,129,True,ONE_PROCESS,1.4997247515151513,5620.665077855676,4.0,5435.93,5.276254158543634,4759.734638439356
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::9",140,129,True,ONE_PROCESS,1.5197614878787877,5722.673613477379,4.0,5435.93,2.1572666181250857,8443.479652915494
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::12",140,129,True,TWO_PROCESS,1.5797004075757577,6019.375172170353,1.0,10002.2,1.347515683030427,8370.01455577746
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::13",140,129,True,TWO_PROCESS,1.59978655,6112.270297311923,3.0,10002.2,2.3213606429482216,9720.385634844915
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::14",140,129,True,TWO_PROCESS,1.6197766696969698,6205.254023834683,3.0,10002.2,1.864947529729392,9591.981479626123
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::15",140,129,True,TWO_PROCESS,1.6397863424242425,6298.29738535905,2.0,10002.2,2.109095659696249,9558.799675968276
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::16",140,129,True,ONE_PROCESS,1.3597032303030303,25651.545496943578,10.0,6333.7935,4.351166246202634,4287.892577565381
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::17",140,129,True,ONE_PROCESS,1.3797035590909092,25756.6316142444,10.0,5435.93,4.083226024835742,4509.02180908822
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::18",140,129,True,ONE_PROCESS,1.3997090484848487,25863.92439271751,0.500352,4006.15,3.993458515352295,4920.043543298573
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::19",140,129,True,ONE_PROCESS,1.4196881590909092,25972.177638043897,5.0,5435.93,3.56999947626331,4479.915034596551
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::20",140,129,True,TWO_PROCESS,1.4397028515151513,26079.858657326957,0.500352,4670.52,3.534187977963768,4987.093850982856
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::21",140,129,True,TWO_PROCESS,1.4597224166666667,26184.231768816127,0.500352,4670.52,0.5249506163830846,4452.812556712015
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::22",140,129,True,ONE_PROCESS,1.4796768318181817,26287.099237629754,4.0,5435.93,3.14654386038596,5435.6332873838655
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::23",140,129,True,ONE_PROCESS,1.4997301227272728,26389.42181629507,4.0,5435.93,5.829688630687297,4307.1916176463055
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::24",140,129,True,ONE_PROCESS,1.5197303984848485,26493.118993697986,4.0,5435.93,2.299840578369223,8303.70376203299
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::27",140,129,True,TWO_PROCESS,1.5797162636363637,26788.020556981024,1.0,10002.2,1.2945656910371814,8044.288155650537
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::28",140,129,True,TWO_PROCESS,1.5997369257575755,26882.961219846427,3.0,10002.2,1.915486217807396,9309.84368164119
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::29",140,129,True,TWO_PROCESS,1.6197209424242422,26976.01194532428,3.0,10002.2,1.841516077003264,9568.387308226833
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::30",140,129,True,TWO_PROCESS,1.6397409075757576,27069.037599037307,2.0,10002.2,2.03686035613808,9568.124992767056
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::31",140,129,True,ONE_PROCESS,1.3597161727272726,46420.71080646722,10.0,2955.9456,4.509463397846448,3921.458484080571
"C:\Users\Herman\Desktop\Ti overlayer backup\140.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\141_II_II_Ti + IrOx Ar14 O1, etched,Ti100nm 0.5Pa Ir 25nm, RDC731 S1\II_Day2_procedure1_05_PEIS_C01.mpt::working::working::32",140,129,True,ONE_PROCESS,1.3797420196969696,46527.4763220233,10.0,5435.93,4.29679203281487,4284.936841656029
